env_timestamp,temperature_c,humidity_pct,particle_count_m3,station_id
2024-03-01T18:54:00,21.22,31.04,470,STA3
2024-03-01T18:55:30,21.65,35.11,111,STA2
2024-03-01T18:57:00,21.12,35.25,73,STA1
2024-03-01T18:58:30,21.51,37.4,52,STA1
2024-03-01T19:00:00,21.42,41.34,210,STA1
2024-03-01T19:01:30,21.59,37.26,136,STA2
2024-03-01T19:03:00,21.54,34.91,91,STA2
2024-03-01T19:04:30,21.42,37.83,156,STA2
2024-03-01T19:06:00,21.04,41.15,488,STA2
2024-03-01T19:07:30,21.06,35.07,410,STA3
2024-03-01T19:09:00,21.32,35.27,58,STA3
2024-03-01T19:10:30,21.5,39.68,461,STA2
2024-03-01T19:12:00,21.32,37.34,142,STA3
2024-03-01T19:13:30,21.69,39.94,232,STA3
2024-03-01T19:15:00,21.42,37.96,197,STA3
2024-03-01T19:16:30,21.21,40.1,232,STA1
2024-03-01T19:18:00,21.42,34.89,392,STA2
2024-03-01T19:19:30,21.57,37.96,370,STA2
2024-03-01T19:21:00,21.6,37.37,317,STA1
2024-03-01T19:22:30,22.06,34.35,332,STA1
2024-03-01T19:24:00,21.3,33.31,377,STA2
2024-03-01T19:25:30,21.48,40.06,132,STA2
2024-03-01T19:27:00,21.63,36.95,228,STA3
2024-03-01T19:28:30,21.49,34.93,98,STA3
2024-03-01T19:30:00,21.35,37.71,366,STA1
2024-03-01T19:31:30,21.04,41.38,246,STA3
2024-03-01T19:33:00,21.35,31.16,336,STA2
2024-03-01T19:34:30,21.18,33.51,304,STA2
2024-03-01T19:36:00,20.98,35.23,173,STA3
2024-03-01T19:37:30,21.26,42.38,112,STA2
2024-03-01T19:39:00,21.19,38.85,487,STA1
2024-03-01T19:40:30,21.68,40.3,181,STA1
2024-03-01T19:42:00,21.68,34.58,99,STA2
2024-03-01T19:43:30,21.23,34.64,187,STA1
2024-03-01T19:45:00,21.42,39.34,456,STA1
2024-03-01T19:46:30,20.94,38.17,167,STA3
2024-03-01T19:48:00,21.35,39.65,494,STA1
2024-03-01T19:49:30,21.62,37.44,257,STA1
2024-03-01T19:51:00,21.75,38.83,437,STA2
2024-03-01T19:52:30,21.29,38.47,343,STA1
2024-03-01T19:54:00,21.82,40.33,69,STA1
2024-03-01T19:55:30,21.05,40.42,279,STA3
2024-03-01T19:57:00,21.13,33.14,237,STA2
2024-03-01T19:58:30,21.71,31.26,140,STA3
2024-03-01T20:00:00,22.0,41.01,297,STA2
2024-03-01T20:01:30,21.65,41.56,96,STA2
2024-03-01T20:03:00,21.49,34.94,364,STA1
2024-03-01T20:04:30,20.84,32.42,419,STA2
2024-03-01T20:06:00,20.89,38.3,91,STA1
2024-03-01T20:07:30,21.54,40.79,265,STA3
2024-03-01T20:09:00,21.39,43.39,344,STA1
2024-03-01T20:10:30,21.17,39.55,77,STA1
2024-03-01T20:12:00,21.52,36.88,225,STA2
2024-03-01T20:13:30,21.53,35.32,166,STA2
2024-03-01T20:15:00,21.78,38.03,67,STA1
2024-03-01T20:16:30,21.54,37.1,411,STA2
2024-03-01T20:18:00,21.87,34.95,250,STA1
2024-03-01T20:19:30,21.5,44.15,388,STA3
2024-03-01T20:21:00,21.47,43.36,314,STA2
2024-03-01T20:22:30,21.82,41.41,444,STA3
2024-03-01T20:24:00,21.21,35.24,498,STA3
2024-03-01T20:25:30,22.34,40.57,320,STA2
2024-03-01T20:27:00,21.61,39.92,208,STA3
2024-03-01T20:28:30,21.61,39.33,240,STA1
2024-03-01T20:30:00,21.66,41.75,421,STA3
2024-03-01T20:31:30,22.06,39.91,241,STA2
2024-03-01T20:33:00,21.74,40.22,283,STA3
2024-03-01T20:34:30,21.02,39.91,137,STA1
2024-03-01T20:36:00,21.92,39.02,495,STA1
2024-03-01T20:37:30,21.4,32.65,342,STA3
2024-03-01T20:39:00,21.53,38.25,198,STA2
2024-03-01T20:40:30,21.12,36.33,313,STA1
2024-03-01T20:42:00,21.66,34.16,230,STA2
2024-03-01T20:43:30,21.3,43.05,119,STA1
2024-03-01T20:45:00,21.53,43.19,443,STA2
2024-03-01T20:46:30,21.41,42.08,448,STA3
2024-03-01T20:48:00,22.08,38.77,425,STA3
2024-03-01T20:49:30,22.09,42.05,215,STA2
2024-03-01T20:51:00,21.51,38.04,165,STA2
2024-03-01T20:52:30,21.52,38.61,72,STA3
2024-03-01T20:54:00,21.39,34.72,379,STA1
2024-03-01T20:55:30,21.83,39.19,197,STA1
2024-03-01T20:57:00,21.4,38.18,451,STA1
2024-03-01T20:58:30,21.37,34.09,441,STA3
2024-03-01T21:00:00,21.79,37.85,107,STA2
2024-03-01T21:01:30,21.34,37.76,462,STA1
2024-03-01T21:03:00,21.49,43.39,113,STA1
2024-03-01T21:04:30,21.03,40.68,270,STA1
2024-03-01T21:06:00,21.71,38.03,263,STA3
2024-03-01T21:07:30,22.08,38.75,480,STA2
2024-03-01T21:09:00,21.72,38.13,345,STA1
2024-03-01T21:10:30,21.94,37.39,443,STA1
2024-03-01T21:12:00,21.25,34.75,318,STA2
2024-03-01T21:13:30,21.57,37.55,421,STA2
2024-03-01T21:15:00,21.22,35.76,433,STA3
2024-03-01T21:16:30,21.43,34.25,436,STA1
2024-03-01T21:18:00,21.73,39.53,235,STA1
2024-03-01T21:19:30,21.53,39.17,221,STA1
2024-03-01T21:21:00,21.08,32.64,493,STA2
2024-03-01T21:22:30,21.11,37.63,390,STA3
2024-03-01T21:24:00,21.09,40.99,462,STA2
2024-03-01T21:25:30,21.65,41.18,309,STA1
2024-03-01T21:27:00,22.12,41.08,468,STA2
2024-03-01T21:28:30,21.91,38.12,373,STA2
2024-03-01T21:30:00,20.93,35.46,384,STA1
2024-03-01T21:31:30,21.93,34.75,130,STA3
2024-03-01T21:33:00,21.78,39.03,305,STA2
2024-03-01T21:34:30,21.04,39.14,379,STA1
2024-03-01T21:36:00,21.41,41.86,392,STA2
2024-03-01T21:37:30,21.83,41.3,480,STA3
2024-03-01T21:39:00,21.67,37.6,197,STA3
2024-03-01T21:40:30,21.11,34.27,186,STA1
2024-03-01T21:42:00,21.68,37.04,486,STA3
2024-03-01T21:43:30,20.86,38.65,493,STA2
2024-03-01T21:45:00,21.43,37.39,130,STA2
2024-03-01T21:46:30,21.84,36.27,220,STA1
2024-03-01T21:48:00,21.51,38.76,476,STA3
2024-03-01T21:49:30,21.35,36.49,139,STA3
2024-03-01T21:51:00,21.77,36.12,402,STA1
2024-03-01T21:52:30,21.79,38.93,100,STA2
2024-03-01T21:54:00,21.89,36.79,130,STA3
2024-03-01T21:55:30,21.76,38.73,403,STA2
2024-03-01T21:57:00,21.82,38.82,323,STA1
2024-03-01T21:58:30,21.72,34.58,299,STA3
2024-03-01T22:00:00,21.58,36.56,435,STA1
2024-03-01T22:01:30,21.53,42.31,188,STA2
2024-03-01T22:03:00,21.43,34.51,276,STA2
2024-03-01T22:04:30,21.14,31.65,323,STA3
2024-03-01T22:06:00,21.21,32.41,382,STA2
2024-03-01T22:07:30,21.42,38.09,199,STA3
2024-03-01T22:09:00,21.57,38.09,335,STA3
2024-03-01T22:10:30,21.93,37.65,251,STA3
2024-03-01T22:12:00,21.49,41.64,293,STA3
2024-03-01T22:13:30,21.8,29.98,438,STA3
2024-03-01T22:15:00,21.82,39.19,227,STA3
2024-03-01T22:16:30,21.43,42.68,350,STA3
2024-03-01T22:18:00,21.68,34.62,473,STA2
2024-03-01T22:19:30,21.43,36.86,393,STA1
2024-03-01T22:21:00,21.9,35.74,494,STA1
2024-03-01T22:22:30,21.69,35.32,312,STA3
2024-03-01T22:24:00,21.14,37.02,176,STA1
2024-03-01T22:25:30,21.55,42.28,496,STA3
2024-03-01T22:27:00,21.99,43.51,340,STA3
2024-03-01T22:28:30,21.45,36.99,158,STA2
2024-03-01T22:30:00,21.63,43.72,192,STA3
2024-03-01T22:31:30,21.66,38.11,168,STA1
2024-03-01T22:33:00,21.19,43.26,425,STA2
2024-03-01T22:34:30,21.65,37.72,91,STA3
2024-03-01T22:36:00,21.08,38.39,382,STA3
2024-03-01T22:37:30,21.31,39.1,299,STA1
2024-03-01T22:39:00,21.82,63.78,83,STA3
2024-03-01T22:40:30,21.61,53.02,326,STA2
2024-03-01T22:42:00,21.41,44.15,388,STA3
2024-03-01T22:43:30,21.63,50.9,376,STA2
2024-03-01T22:45:00,21.48,45.43,287,STA2
2024-03-01T22:46:30,21.5,48.57,200,STA1
2024-03-01T22:48:00,21.7,52.48,123,STA2
2024-03-01T22:49:30,21.28,49.16,55,STA3
2024-03-01T22:51:00,21.51,54.86,211,STA3
2024-03-01T22:52:30,21.41,51.14,334,STA1
2024-03-01T22:54:00,21.02,52.46,66,STA1
2024-03-01T22:55:30,21.22,49.41,499,STA3
2024-03-01T22:57:00,21.97,42.19,313,STA2
2024-03-01T22:58:30,21.62,52.07,182,STA3
2024-03-01T23:00:00,21.1,47.4,482,STA1
2024-03-01T23:01:30,21.04,41.96,132,STA2
2024-03-01T23:03:00,21.47,49.46,480,STA1
2024-03-01T23:04:30,21.97,50.28,176,STA3
2024-03-01T23:06:00,21.44,47.49,220,STA3
2024-03-01T23:07:30,21.89,50.87,241,STA1
2024-03-01T23:09:00,21.61,44.89,497,STA1
2024-03-01T23:10:30,21.64,48.43,162,STA3
2024-03-01T23:12:00,21.1,48.43,487,STA1
2024-03-01T23:13:30,21.78,51.07,206,STA3
2024-03-01T23:15:00,21.4,53.0,178,STA3
2024-03-01T23:16:30,21.76,46.39,337,STA1
2024-03-01T23:18:00,21.26,51.26,362,STA1
2024-03-01T23:19:30,21.55,51.06,205,STA3
2024-03-01T23:21:00,21.61,45.55,110,STA1
2024-03-01T23:22:30,21.45,43.26,228,STA2
2024-03-01T23:24:00,21.62,51.54,293,STA1
2024-03-01T23:25:30,21.42,51.3,68,STA2
2024-03-01T23:27:00,21.31,52.27,85,STA2
2024-03-01T23:28:30,21.98,53.47,463,STA3
2024-03-01T23:30:00,21.81,48.94,66,STA3
2024-03-01T23:31:30,21.27,52.87,233,STA2
2024-03-01T23:33:00,21.67,46.69,393,STA2
2024-03-01T23:34:30,21.28,46.29,197,STA2
2024-03-01T23:36:00,21.14,45.42,272,STA3
2024-03-01T23:37:30,21.81,47.9,88,STA1
2024-03-01T23:39:00,20.99,53.92,407,STA1
2024-03-01T23:40:30,21.78,47.17,335,STA2
2024-03-01T23:42:00,21.42,42.67,433,STA3
2024-03-01T23:43:30,21.44,43.3,438,STA3
2024-03-01T23:45:00,21.62,45.3,207,STA1
2024-03-01T23:46:30,21.67,48.8,68,STA1
2024-03-01T23:48:00,21.25,49.08,205,STA2
2024-03-01T23:49:30,21.72,51.27,115,STA2
2024-03-01T23:51:00,21.53,53.44,289,STA2
2024-03-01T23:52:30,21.12,53.7,115,STA1
2024-03-01T23:54:00,21.45,48.94,464,STA3
2024-03-01T23:55:30,21.91,45.26,321,STA3
2024-03-01T23:57:00,22.0,48.86,163,STA3
2024-03-01T23:58:30,21.72,48.56,464,STA2
2024-03-02T00:00:00,21.14,49.32,396,STA1
2024-03-02T00:01:30,21.65,48.22,246,STA2
2024-03-02T00:03:00,21.76,49.48,115,STA1
2024-03-02T00:04:30,21.72,54.58,204,STA1
2024-03-02T00:06:00,21.74,46.33,312,STA2
2024-03-02T00:07:30,21.61,55.57,394,STA2
2024-03-02T00:09:00,21.48,51.78,167,STA1
2024-03-02T00:10:30,21.32,44.56,384,STA3
2024-03-02T00:12:00,20.93,47.42,177,STA1
2024-03-02T00:13:30,21.6,48.66,161,STA2
2024-03-02T00:15:00,21.56,48.73,251,STA2
2024-03-02T00:16:30,21.67,49.95,122,STA2
2024-03-02T00:18:00,21.1,48.5,232,STA3
2024-03-02T00:19:30,21.69,46.64,211,STA3
2024-03-02T00:21:00,22.12,52.85,176,STA3
2024-03-02T00:22:30,21.52,55.8,399,STA2
2024-03-02T00:24:00,21.48,52.24,199,STA1
2024-03-02T00:25:30,21.59,51.42,362,STA2
2024-03-02T00:27:00,22.11,55.44,374,STA2
2024-03-02T00:28:30,21.19,39.6,349,STA2
2024-03-02T00:30:00,21.56,51.11,171,STA2
2024-03-02T00:31:30,21.26,45.03,423,STA1
2024-03-02T00:33:00,21.34,51.02,156,STA2
2024-03-02T00:34:30,21.49,48.78,174,STA3
2024-03-02T00:36:00,21.9,51.67,443,STA2
2024-03-02T00:37:30,22.04,56.75,202,STA3
2024-03-02T00:39:00,21.63,44.74,363,STA3
2024-03-02T00:40:30,21.39,49.67,69,STA3
2024-03-02T00:42:00,22.25,49.58,326,STA1
2024-03-02T00:43:30,21.37,49.84,440,STA3
2024-03-02T00:45:00,21.33,50.97,368,STA2
2024-03-02T00:46:30,20.97,52.92,312,STA2
2024-03-02T00:48:00,21.92,54.71,432,STA2
2024-03-02T00:49:30,21.79,54.51,184,STA1
2024-03-02T00:51:00,22.23,47.24,219,STA3
2024-03-02T00:52:30,21.08,50.86,81,STA2
2024-03-02T00:54:00,21.94,47.38,364,STA3
2024-03-02T00:55:30,21.52,47.56,375,STA3
2024-03-02T00:57:00,21.74,54.08,388,STA2
2024-03-02T00:58:30,21.01,54.41,386,STA3
2024-03-02T01:00:00,21.94,50.89,107,STA2
2024-03-02T01:01:30,21.74,46.53,349,STA2
2024-03-02T01:03:00,21.49,48.92,393,STA3
2024-03-02T01:04:30,21.69,57.37,141,STA3
2024-03-02T01:06:00,21.27,49.78,264,STA3
2024-03-02T01:07:30,21.33,44.96,460,STA3
2024-03-02T01:09:00,21.36,53.48,236,STA2
2024-03-02T01:10:30,20.94,41.23,388,STA3
2024-03-02T01:12:00,21.76,53.36,288,STA1
2024-03-02T01:13:30,21.86,39.61,345,STA3
2024-03-02T01:15:00,21.29,45.75,331,STA2
2024-03-02T01:16:30,21.6,52.08,342,STA2
2024-03-02T01:18:00,21.42,52.83,400,STA3
2024-03-02T01:19:30,21.6,51.07,456,STA1
2024-03-02T01:21:00,21.31,49.81,183,STA3
2024-03-02T01:22:30,21.23,50.95,467,STA2
2024-03-02T01:24:00,21.82,49.44,332,STA2
2024-03-02T01:25:30,21.48,59.01,318,STA1
2024-03-02T01:27:00,22.11,52.4,197,STA2
2024-03-02T01:28:30,21.51,50.37,237,STA3
2024-03-02T01:30:00,21.22,57.18,343,STA1
2024-03-02T01:31:30,21.87,52.25,213,STA2
2024-03-02T01:33:00,21.69,52.14,179,STA3
2024-03-02T01:34:30,21.72,48.17,418,STA2
2024-03-02T01:36:00,21.86,48.88,236,STA2
2024-03-02T01:37:30,21.3,45.29,340,STA2
2024-03-02T01:39:00,21.46,48.25,64,STA1
2024-03-02T01:40:30,21.45,45.99,84,STA2
2024-03-02T01:42:00,21.11,47.25,431,STA3
2024-03-02T01:43:30,21.42,49.23,113,STA2
2024-03-02T01:45:00,21.9,49.89,408,STA2
2024-03-02T01:46:30,21.57,48.7,455,STA1
2024-03-02T01:48:00,21.1,54.54,266,STA3
2024-03-02T01:49:30,21.03,51.88,448,STA3
2024-03-02T01:51:00,22.0,49.58,242,STA3
2024-03-02T01:52:30,21.47,47.4,478,STA2
2024-03-02T01:54:00,21.31,54.97,156,STA2
2024-03-02T01:55:30,21.42,49.32,242,STA2
2024-03-02T01:57:00,21.06,48.49,225,STA1
2024-03-02T01:58:30,21.93,51.44,402,STA1
2024-03-02T02:00:00,21.38,52.38,69,STA2
2024-03-02T02:01:30,21.91,46.14,422,STA2
2024-03-02T02:03:00,21.52,50.11,60,STA1
2024-03-02T02:04:30,21.93,53.02,192,STA3
2024-03-02T02:06:00,21.58,55.59,318,STA2
2024-03-02T02:07:30,21.76,51.36,115,STA3
2024-03-02T02:09:00,21.72,46.63,270,STA1
2024-03-02T02:10:30,21.69,53.51,498,STA1
2024-03-02T02:12:00,21.6,51.37,420,STA1
2024-03-02T02:13:30,21.43,48.58,63,STA3
2024-03-02T02:15:00,22.07,47.84,316,STA1
2024-03-02T02:16:30,21.23,55.47,318,STA3
2024-03-02T02:18:00,21.5,50.94,80,STA3
2024-03-02T02:19:30,21.5,56.88,342,STA1
2024-03-02T02:21:00,21.62,50.01,284,STA2
2024-03-02T02:22:30,21.37,53.06,356,STA1
2024-03-02T02:24:00,21.59,50.5,183,STA2
2024-03-02T02:25:30,21.45,47.26,165,STA1
2024-03-02T02:27:00,21.03,50.91,381,STA3
2024-03-02T02:28:30,21.5,52.4,374,STA3
2024-03-02T02:30:00,21.17,48.84,122,STA1
2024-03-02T02:31:30,20.98,47.98,147,STA1
2024-03-02T02:33:00,21.54,54.29,313,STA3
2024-03-02T02:34:30,21.65,53.57,423,STA2
2024-03-02T02:36:00,21.66,52.11,140,STA2
2024-03-02T02:37:30,21.67,52.71,148,STA3
2024-03-02T02:39:00,20.92,54.97,413,STA1
2024-03-02T02:40:30,21.09,48.5,363,STA3
2024-03-02T02:42:00,22.09,48.16,456,STA2
2024-03-02T02:43:30,21.19,50.76,402,STA2
2024-03-02T02:45:00,21.68,47.92,478,STA2
2024-03-02T02:46:30,21.29,52.39,135,STA3
2024-03-02T02:48:00,21.52,48.15,172,STA2
2024-03-02T02:49:30,21.31,43.65,157,STA1
2024-03-02T02:51:00,21.67,49.87,74,STA1
2024-03-02T02:52:30,21.54,48.44,400,STA3
2024-03-02T02:54:00,21.37,51.46,347,STA2
2024-03-02T02:55:30,21.18,50.42,88,STA1
2024-03-02T02:57:00,21.58,48.92,139,STA1
2024-03-02T02:58:30,21.14,52.25,135,STA1
2024-03-02T03:00:00,21.63,48.65,231,STA3
2024-03-02T03:01:30,22.29,46.58,254,STA3
2024-03-02T03:03:00,21.91,51.53,180,STA2
2024-03-02T03:04:30,21.72,52.5,468,STA1
2024-03-02T03:06:00,21.47,46.09,145,STA2
2024-03-02T03:07:30,20.92,52.05,302,STA1
2024-03-02T03:09:00,21.1,46.6,247,STA2
2024-03-02T03:10:30,21.88,48.11,224,STA2
2024-03-02T03:12:00,21.26,49.28,421,STA3
2024-03-02T03:13:30,21.29,54.1,490,STA1
2024-03-02T03:15:00,21.45,58.63,52,STA1
2024-03-02T03:16:30,21.18,53.57,258,STA1
2024-03-02T03:18:00,21.13,50.74,103,STA2
2024-03-02T03:19:30,21.48,50.68,245,STA2
2024-03-02T03:21:00,21.23,46.65,327,STA1
2024-03-02T03:22:30,21.28,51.57,235,STA3
2024-03-02T03:24:00,21.27,50.76,189,STA2
2024-03-02T03:25:30,21.66,47.85,190,STA3
2024-03-02T03:27:00,21.43,52.19,184,STA2
2024-03-02T03:28:30,21.45,55.22,196,STA1
2024-03-02T03:30:00,21.68,46.43,218,STA1
2024-03-02T03:31:30,21.46,48.04,359,STA2
2024-03-02T03:33:00,21.42,53.1,93,STA2
2024-03-02T03:34:30,21.64,48.91,68,STA3
2024-03-02T03:36:00,21.7,47.8,282,STA3
2024-03-02T03:37:30,21.46,47.25,356,STA1
2024-03-02T03:39:00,21.52,47.84,166,STA1
2024-03-02T03:40:30,21.27,53.21,140,STA1
2024-03-02T03:42:00,21.24,44.07,331,STA1
2024-03-02T03:43:30,21.73,50.28,222,STA1
2024-03-02T03:45:00,21.63,47.64,381,STA1
2024-03-02T03:46:30,21.64,48.16,115,STA2
2024-03-02T03:48:00,21.58,47.11,104,STA1
2024-03-02T03:49:30,21.51,58.67,298,STA1
2024-03-02T03:51:00,21.71,48.11,226,STA1
2024-03-02T03:52:30,21.78,54.33,378,STA3
2024-03-02T03:54:00,21.77,46.53,277,STA2
2024-03-02T03:55:30,21.47,52.65,209,STA3
2024-03-02T03:57:00,21.92,47.04,121,STA1
2024-03-02T03:58:30,21.57,51.95,123,STA1
2024-03-02T04:00:00,21.69,47.76,390,STA2
2024-03-02T04:01:30,21.58,52.04,151,STA2
2024-03-02T04:03:00,21.57,47.75,276,STA1
2024-03-02T04:04:30,21.28,53.03,418,STA1
2024-03-02T04:06:00,21.71,46.78,454,STA2
2024-03-02T04:07:30,22.35,51.0,170,STA1
2024-03-02T04:09:00,21.39,45.89,99,STA2
2024-03-02T04:10:30,21.52,53.33,398,STA3
2024-03-02T04:12:00,21.37,54.9,359,STA2
2024-03-02T04:13:30,21.35,48.37,199,STA2
2024-03-02T04:15:00,21.96,47.68,317,STA2
2024-03-02T04:16:30,21.3,43.36,134,STA3
2024-03-02T04:18:00,21.36,49.89,365,STA2
2024-03-02T04:19:30,21.02,44.51,377,STA2
2024-03-02T04:21:00,21.27,42.52,184,STA3
2024-03-02T04:22:30,20.99,49.61,260,STA1
2024-03-02T04:24:00,21.69,52.15,200,STA1
2024-03-02T04:25:30,22.34,61.58,64,STA2
2024-03-02T04:27:00,21.39,44.83,107,STA1
2024-03-02T04:28:30,21.0,51.42,481,STA1
2024-03-02T04:30:00,21.77,52.95,255,STA1
2024-03-02T04:31:30,21.28,52.26,116,STA3
2024-03-02T04:33:00,21.89,49.81,69,STA2
2024-03-02T04:34:30,21.42,48.92,209,STA3
2024-03-02T04:36:00,21.31,51.56,492,STA1
2024-03-02T04:37:30,21.45,44.12,223,STA2
2024-03-02T04:39:00,21.73,42.08,499,STA2
2024-03-02T04:40:30,21.43,44.81,270,STA2
2024-03-02T04:42:00,21.35,55.06,393,STA3
2024-03-02T04:43:30,21.44,48.3,403,STA3
2024-03-02T04:45:00,21.12,48.41,62,STA2
2024-03-02T04:46:30,21.62,52.29,52,STA3
2024-03-02T04:48:00,20.96,56.6,465,STA1
2024-03-02T04:49:30,21.37,49.39,469,STA1
2024-03-02T04:51:00,21.73,48.0,109,STA3
2024-03-02T04:52:30,21.59,57.32,340,STA1
2024-03-02T04:54:00,21.68,51.69,465,STA1
2024-03-02T04:55:30,21.48,53.54,477,STA1
2024-03-02T04:57:00,21.85,50.88,183,STA1
2024-03-02T04:58:30,21.78,53.93,417,STA2
2024-03-02T05:00:00,21.63,52.91,340,STA1
2024-03-02T05:01:30,21.78,49.93,467,STA2
2024-03-02T05:03:00,21.73,49.83,116,STA3
2024-03-02T05:04:30,21.37,52.11,320,STA1
2024-03-02T05:06:00,21.1,48.7,61,STA3
2024-03-02T05:07:30,21.63,51.84,210,STA2
2024-03-02T05:09:00,21.66,46.07,55,STA2
2024-03-02T05:10:30,21.83,48.76,249,STA2
2024-03-02T05:12:00,21.22,51.97,414,STA1
2024-03-02T05:13:30,21.23,54.0,346,STA1
2024-03-02T05:15:00,21.64,56.1,192,STA2
2024-03-02T05:16:30,21.48,54.39,242,STA3
2024-03-02T05:18:00,20.93,45.79,215,STA2
2024-03-02T05:19:30,21.61,48.36,379,STA2
2024-03-02T05:21:00,20.94,51.84,169,STA2
2024-03-02T05:22:30,21.22,51.88,91,STA2
2024-03-02T05:24:00,21.91,52.33,278,STA1
2024-03-02T05:25:30,22.05,48.11,423,STA2
2024-03-02T05:27:00,21.14,52.14,264,STA3
2024-03-02T05:28:30,21.4,45.38,141,STA1
2024-03-02T05:30:00,21.51,50.53,70,STA3
2024-03-02T05:31:30,22.03,50.19,474,STA3
2024-03-02T05:33:00,21.35,49.74,392,STA1
2024-03-02T05:34:30,21.36,48.08,119,STA2
2024-03-02T05:36:00,21.96,45.76,83,STA3
2024-03-02T05:37:30,21.39,45.36,108,STA2
2024-03-02T05:39:00,21.72,52.8,219,STA3
2024-03-02T05:40:30,21.06,47.08,415,STA3
2024-03-02T05:42:00,21.45,48.96,121,STA2
2024-03-02T05:43:30,21.0,41.33,418,STA3
2024-03-02T05:45:00,21.18,45.91,50,STA3
2024-03-02T05:46:30,21.75,47.66,382,STA3
2024-03-02T05:48:00,21.49,47.06,177,STA3
2024-03-02T05:49:30,21.4,56.79,482,STA1
2024-03-02T05:51:00,21.28,50.83,264,STA1
2024-03-02T05:52:30,21.43,53.9,171,STA1
2024-03-02T05:54:00,21.59,49.26,159,STA1
2024-03-02T05:55:30,21.79,49.25,421,STA3
2024-03-02T05:57:00,20.71,50.39,231,STA2
2024-03-02T05:58:30,21.25,51.18,208,STA2
2024-03-02T06:00:00,21.55,53.34,381,STA1
2024-03-02T06:01:30,21.47,43.11,291,STA3
2024-03-02T06:03:00,21.62,39.93,348,STA2
2024-03-02T06:04:30,21.58,48.79,250,STA3
2024-03-02T06:06:00,21.41,51.57,78,STA1
2024-03-02T06:07:30,21.34,51.51,52,STA1
2024-03-02T06:09:00,21.43,55.05,67,STA1
2024-03-02T06:10:30,21.84,47.08,308,STA1
2024-03-02T06:12:00,21.28,53.49,281,STA3
2024-03-02T06:13:30,21.48,53.02,386,STA2
2024-03-02T06:15:00,21.56,50.35,452,STA2
2024-03-02T06:16:30,21.97,52.66,128,STA1
2024-03-02T06:18:00,21.41,51.03,480,STA1
2024-03-02T06:19:30,21.79,50.01,469,STA3
2024-03-02T06:21:00,21.87,54.85,327,STA3
2024-03-02T06:22:30,21.48,50.33,288,STA3
2024-03-02T06:24:00,21.44,51.63,129,STA3
2024-03-02T06:25:30,21.4,53.02,130,STA2
2024-03-02T06:27:00,21.42,44.18,58,STA1
2024-03-02T06:28:30,21.76,44.22,340,STA3
2024-03-02T06:30:00,21.57,48.62,244,STA3
2024-03-02T06:31:30,21.57,53.33,136,STA2
2024-03-02T06:33:00,21.16,48.99,110,STA1
2024-03-02T06:34:30,21.21,41.09,78,STA3
2024-03-02T06:36:00,22.14,45.95,338,STA3
2024-03-02T06:37:30,21.45,49.88,358,STA1
2024-03-02T06:39:00,21.27,58.48,334,STA1
2024-03-02T06:40:30,21.93,55.9,99,STA3
2024-03-02T06:42:00,21.58,50.78,68,STA1
2024-03-02T06:43:30,21.67,49.88,97,STA3
2024-03-02T06:45:00,21.46,48.99,388,STA3
2024-03-02T06:46:30,21.4,46.11,382,STA1
2024-03-02T06:48:00,21.45,52.69,182,STA1
2024-03-02T06:49:30,21.09,47.72,74,STA2
2024-03-02T06:51:00,21.47,51.56,193,STA2
2024-03-02T06:52:30,21.59,44.59,414,STA3
2024-03-02T06:54:00,22.06,46.51,114,STA2
2024-03-02T06:55:30,21.53,53.86,408,STA1
2024-03-02T06:57:00,20.8,51.53,258,STA3
2024-03-02T06:58:30,21.47,52.86,113,STA3
2024-03-02T07:00:00,22.32,46.29,470,STA2
2024-03-02T07:01:30,21.76,51.39,283,STA3
2024-03-02T07:03:00,21.26,47.62,352,STA3
2024-03-02T07:04:30,21.68,54.77,93,STA3
2024-03-02T07:06:00,21.28,51.08,217,STA3
2024-03-02T07:07:30,21.09,42.45,334,STA2
2024-03-02T07:09:00,21.4,48.62,340,STA1
2024-03-02T07:10:30,21.53,54.66,78,STA2
2024-03-02T07:12:00,20.94,51.41,321,STA3
2024-03-02T07:13:30,21.16,45.98,475,STA3
2024-03-02T07:15:00,21.5,58.38,403,STA3
2024-03-02T07:16:30,21.38,54.39,143,STA2
2024-03-02T07:18:00,21.62,49.09,460,STA2
2024-03-02T07:19:30,21.14,51.51,357,STA1
2024-03-02T07:21:00,21.71,57.97,75,STA1
2024-03-02T07:22:30,21.14,54.8,107,STA1
2024-03-02T07:24:00,21.99,48.61,464,STA3
2024-03-02T07:25:30,20.99,48.3,144,STA3
2024-03-02T07:27:00,21.17,54.94,93,STA1
2024-03-02T07:28:30,21.63,47.12,252,STA2
2024-03-02T07:30:00,22.0,45.68,286,STA2
2024-03-02T07:31:30,21.59,50.63,307,STA1
2024-03-02T07:33:00,21.67,49.53,346,STA2
2024-03-02T07:34:30,21.51,46.45,499,STA2
2024-03-02T07:36:00,21.19,49.28,391,STA3
2024-03-02T07:37:30,21.35,49.24,61,STA3
2024-03-02T07:39:00,21.14,48.82,89,STA1
2024-03-02T07:40:30,21.12,48.18,50,STA2
2024-03-02T07:42:00,21.62,56.2,227,STA3
2024-03-02T07:43:30,21.16,52.47,207,STA3
2024-03-02T07:45:00,21.6,52.57,470,STA3
2024-03-02T07:46:30,21.11,47.56,214,STA3
2024-03-02T07:48:00,21.59,48.82,63,STA1
